409 734
0.75 -1
0.25 -0.999999999999996
-1 -1
-1 1
0.25 1.000000000000004
0.75 1
1 1
1 -1
-0.25 -0.5
-0.40000000000000002 0.5
0.59999999999999998 0
0.73096988312782174 -0.90432914190872782
0.6767766952966372 -0.82322330470336347
0.59567085809127307 -0.76903011687217859
0.50000000000000089 -0.75
0.40432914190872832 -0.76903011687217804
0.32322330470336352 -0.82322330470336269
0.26903011687217843 -0.90432914190872737
-0.8146867986589259 -1
-0.64310997262720537 -1
-0.48425131331727278 -1
-0.33716811525506207 -1
-0.20098750908421009 -1
-0.074901337728759732 -1
0.041838693415644279 -1
0.14992532319811791 -1
-1 0.80000000000000004
-1 0.59999999999999998
-1 0.40000000000000002
-1 0.20000000000000001
-1 0
-1 -0.20000000000000001
-1 -0.39999999999999991
-1 -0.60000000000000009
-1 -0.80000000000000004
0.14992532319811791 1
0.041838693415644279 1
-0.074901337728759732 1
-0.20098750908421009 1
-0.33716811525506207 1
-0.48425131331727278 1
-0.64310997262720537 1
-0.8146867986589259 1
0.2690301168721782 0.90432914190872782
0.3232233047033628 0.82322330470336347
0.40432914190872682 0.76903011687217859
0.49999999999999878 0.75
0.59567085809127174 0.76903011687217804
0.67677669529663653 0.8232233047033628
0.73096988312782163 0.90432914190872737
0.85585802624148288 1
1 -0.80000000000000004
1 -0.59999999999999998
1 -0.40000000000000002
1 -0.20000000000000001
1 0
1 0.20000000000000001
1 0.39999999999999991
1 0.60000000000000009
1 0.80000000000000004
0.85585802624148288 -1
-0.2690301168721782 -0.40432914190872782
-0.3232233047033628 -0.32322330470336352
-0.40432914190872687 -0.26903011687217859
-0.49999999999999922 -0.25
-0.59567085809127129 -0.26903011687217782
-0.67677669529663587 -0.32322330470336208
-0.73096988312782107 -0.4043291419087261
-0.75 -0.49999999999999822
-0.73096988312782241 -0.59567085809127052
-0.67677669529663798 -0.67677669529663576
-0.59567085809127363 -0.73096988312782119
-0.50000000000000111 -0.75
-0.40432914190872848 -0.73096988312782207
-0.32322330470336352 -0.6767766952966372
-0.26903011687217843 -0.59567085809127263
-0.43765101981412657 0.57818314824680295
-0.52225209339563139 0.59749279121818233
-0.59009688679024186 0.54338837391175587
-0.59009688679024186 0.45661162608824418
-0.5222520933956315 0.40250720878181762
-0.43765101981412668 0.421816851753197
0.56234898018587332 0.078183148246802989
0.47774790660436861 0.09749279121818237
0.40990311320975809 0.043388373911755818
0.40990311320975809 -0.043388373911755797
0.47774790660436861 -0.09749279121818237
0.56234898018587332 -0.078183148246803003
-0.34993221434498573 0.42856374101940597
0.31684354593217701 0.72588699537272072
0.3357520091847957 0.0023099279446591918
0.39384955386785458 -0.1268403548331751
-0.32398972095401207 -0.22389205962040629
0.33335388815291861 0.086027399469270197
0.25803905573079439 0.044065386493804037
0.25787555057621581 0.13232695732459571
0.33559279494335659 -0.72184802944432358
0.1800641705051306 0.088075943549593652
0.1799540833420977 0.17793410106222671
-0.1766616649271914 -0.43568400630607068
0.1018720204729843 0.13312033746870161
0.53427604454769562 0.16400715392678131
0.53693037953168243 -0.16262689151299001
0.1017477563410102 0.222949737518917
-0.46599255689179858 0.33722756998871128
-0.31346589756336057 0.50648483448597659
0.1792070308012535 0.0024174901681320682
